time	V(clk_amp)	V(clk_double)	V(clk_load)	V(clk_sample)	V(comp_out)
1.060050206113186e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.026467e-09
1.060062477753256e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.007634e-09
1.060085995658515e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.003692e-09
1.060129156014435e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.004396e-09
1.060199707145357e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005118e-09
1.060340809407199e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005129e-09
1.060623013930885e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005150e-09
1.061054021191162e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.061762078930290e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005137e-09
1.062976885319008e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005134e-09
1.064192311306793e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005136e-09
1.065992832428444e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005137e-09
1.068138864543337e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.071741980780182e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.076624793280182e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.081507605780182e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.188929480780183e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.193812293280183e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005136e-09
1.197390211560365e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.200000000000000e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.193236e-05
1.200007572977722e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.566823e-05
1.200007682565612e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.884246e-05
1.200007901741392e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.490778e-05
1.200008340092952e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.121436e-06
1.200009216796073e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.809939e-05
1.200010970202314e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.182046e-05
1.200014477014797e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.958401e-06
1.200021490639762e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.504503e-05
1.200035517889694e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.595434e-06
1.200051541419948e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.396281e-06
1.200077046317394e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.983331e-07
1.200113596840116e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.631225e-08
1.200174454868079e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.518179e-07
1.200255481166974e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.635549e-07
1.200417533764764e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.471572e-07
1.200640882162228e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.535104e-07
1.200973350144560e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.806578e-07
1.201503580008432e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.250569e-07
1.202564039736175e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.072652e-09
1.204073422009049e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.703240e-08
1.206098186215182e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.631045e-09
1.208997015529757e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.066835e-08
1.213178296783444e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.495945e-08
1.218061109283444e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.428451e-08
1.222943921783444e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.135394e-08
1.227826734283444e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.107499e-09
1.232709546783444e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.488008e-09
1.237592359283444e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.506937e-09
1.242475171783444e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.103107e-09
1.247357984283444e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.111841e-09
1.252240796783444e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.326015e-10
1.257123609283444e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.580070e-11
1.262006421783444e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.517986e-10
1.266889234283444e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.671890e-10
1.271772046783444e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.111556e-10
1.276654859283444e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.084431e-10
1.281537671783444e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.727667e-10
1.286420484283444e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.162751e-10
1.291303296783444e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.043167e-10
1.295117187600000e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.201680e-10
1.300000000100000e-06	2.999995e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.943292e-05
1.300009536843164e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.651207e-06
1.300028610329492e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.841824e-05
1.300033397739876e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.242837e-06
1.300039108787752e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.996811e-05
1.300050530883503e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.067578e-06
1.300065665492003e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.236073e-06
1.300095934709004e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.371120e-08
1.300127770098541e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.740954e-07
1.300170558077289e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.316541e-09
1.300211867769018e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.577239e-08
1.300270955055217e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.273145e-08
1.300335338943601e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.534085e-08
1.300434391675470e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.197912e-08
1.300559553741249e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.443946e-08
1.300809877872807e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.733515e-10
1.301047033480541e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.022947e-09
1.301312318909942e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.593211e-09
1.301621515984795e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.259047e-09
1.302132068216674e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.903719e-09
1.302955730564490e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.547833e-09
1.304080915748777e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.855243e-09
1.305993509839277e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.899909e-10
1.308709279574836e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.200671e-09
1.311619025353555e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.267363e-09
1.314267139603184e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.460219e-09
1.317400227993899e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.531906e-10
1.320895811049183e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.632116e-09
1.325778623549183e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.007948e-09
1.330661436049183e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.009710e-09
1.340427061049183e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.009653e-09
1.345309873549183e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.071912e-09
1.350000000000000e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.155723e-06
1.350001192092896e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	-1.701927e-06
1.350003576278687e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	-2.183667e-07
1.350004172841724e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	-6.130094e-08
1.350004890796684e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	-3.731560e-08
1.350006326706605e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	-1.421710e-08
1.350008203344990e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	-3.387162e-09
1.350011956621760e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	3.720134e-10
1.350018212115508e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	7.769157e-10
1.350025118147188e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	7.772966e-10
1.350035122668606e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	9.327931e-10
1.350049503605822e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.044585e-09
1.350070824154799e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.079242e-09
1.350094729241288e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.053984e-09
1.350131710691165e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.027226e-09
1.350182460759787e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.014410e-09
1.350266229663234e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.009143e-09
1.350376424834627e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.006829e-09
1.350536580834740e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005992e-09
1.350728158037991e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005427e-09
1.350972907002290e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.004967e-09
1.351251116933744e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.004623e-09
1.351615353203831e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.004673e-09
1.352179105114362e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.004900e-09
1.352693146270127e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005045e-09
1.353301541037177e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005188e-09
1.353863392908221e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005278e-09
1.354535337975305e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005268e-09
1.355029093359680e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005177e-09
1.355555912791448e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005077e-09
1.356111131814539e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005062e-09
1.356819808820794e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005095e-09
1.357540697534074e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005155e-09
1.358315418509056e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005178e-09
1.359144716677744e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005155e-09
1.360022647292671e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005118e-09
1.360997163686520e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005125e-09
1.362134167935335e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005144e-09
1.363324346356075e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005150e-09
1.364820766535617e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005134e-09
1.366340888434892e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.368413978891400e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005140e-09
1.370516189555756e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005141e-09
1.373734517943145e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.376745439628374e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005141e-09
1.381192944269385e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005137e-09
1.386075756769385e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.390958569269385e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.395841381769385e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.400724194269385e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.405607006769385e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.410489819269385e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.415372631769385e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.420255444269385e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.425138256769385e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.430021069269385e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.434903881769385e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.439786694269385e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.444669506769385e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005103e-09
1.445117187500000e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005119e-09
1.446012548961230e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005147e-09
1.447803271883690e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005136e-09
1.450000000000000e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	9.976078e-10
1.450006696052075e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	9.929196e-10
1.450020088156226e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	9.688629e-10
1.450023316193332e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	9.606559e-10
1.450027435540527e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	9.522064e-10
1.450035674234919e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	9.505969e-10
1.450051219531643e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	9.705933e-10
1.450071822916362e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.001049e-09
1.450097479319854e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.019390e-09
1.450129223613303e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.020675e-09
1.450172107582341e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.015446e-09
1.450228622826052e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.011046e-09
1.450303496636702e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.008283e-09
1.450396830326033e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.006755e-09
1.450513706501848e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005930e-09
1.450655575201283e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005499e-09
1.450836415299905e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005229e-09
1.451077152580081e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005027e-09
1.451404391118295e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.004910e-09
1.451854115407928e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.004930e-09
1.452429247247466e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005029e-09
1.453022476143137e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005098e-09
1.453707167329471e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005142e-09
1.454475716361902e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005161e-09
1.455347300201173e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005152e-09
1.456362309175362e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005135e-09
1.457531134665027e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005133e-09
1.459001360730527e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005141e-09
1.460371886683971e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005141e-09
1.461644819691120e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005137e-09
1.462943383124121e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005137e-09
1.464589764800302e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005138e-09
1.466239647614458e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005138e-09
1.469329813790273e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005138e-09
1.474212626290273e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005138e-09
1.479095438790273e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005138e-09
1.483978251290273e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005138e-09
1.488861063790273e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005138e-09
1.545117187600000e-06	0.000000e+00	3.000000e+00	3.000000e+00	0.000000e+00	1.005138e-09
1.550000000100000e-06	0.000000e+00	3.000000e+00	2.999995e+00	0.000000e+00	1.005138e-09
1.554882812600000e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005140e-09
1.555117187600000e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005140e-09
1.555585937600000e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.556523437599999e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005137e-09
1.558125000100001e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	1.005139e-09
1.560000000100000e-06	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	8.992818e-10
1.560004796896931e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.877467e-10
1.560014390490792e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.832161e-10
1.560016754626515e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.059396e-09
1.560019554178484e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.120865e-09
1.560023582389268e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.116738e-09
1.560027825804098e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.092632e-09
1.560035256232138e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.058873e-09
1.560045768987760e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.030218e-09
1.560065608728694e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.011130e-09
1.560105288210561e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005108e-09
1.560168441858788e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005461e-09
1.560294749155243e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005457e-09
1.560547363748154e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005222e-09
1.560915159606123e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005156e-09
1.561411876813842e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005132e-09
1.562251327968783e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005133e-09
1.563363981055073e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005132e-09
1.564528656434983e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005136e-09
1.566464772805580e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005136e-09
1.568950461383389e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.573833273883389e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.578716086383389e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.583598898883389e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.588481711383389e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.598247336383389e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.603130148883389e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.608012961383389e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.612895773883389e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.624641690114333e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.636387606345278e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.648133522576222e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.659879438807167e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.671625355038111e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.683371271269056e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.695117187500000e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.005138e-09
1.700000000000000e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.620729e-05
1.700014238077714e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.155661e-05
1.700042714233140e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.134192e-06
1.700049604933060e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.717601e-06
1.700058326127765e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.055538e-06
1.700074829678587e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.274394e-06
1.700103582638170e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.109839e-06
1.700161088557336e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.389603e-06
1.700276100395669e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.769503e-07
1.700506124072334e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.342751e-07
1.700792163988364e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.051830e-05
1.700844860965114e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.358329e-06
1.700950254918616e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.597725e-07
1.701161042825618e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.886628e-07
1.701213739802369e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.671496e-07
1.701226914046557e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.219923e-07
1.701253262534932e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.486927e-08
1.701259849657026e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.764865e-08
1.701273023901213e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.843362e-08
1.701299372389589e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.597478e-08
1.701352069366339e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.029565e-08
1.701457463319841e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.983529e-08
1.701668251226843e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.070452e-09
1.702089827040848e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.464289e-08
1.702878794050320e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.608242e-08
1.703896067739967e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.295846e-08
1.705930615119260e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.420733e-09
1.708317521897779e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.083112e-08
1.710738867229689e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.004860e-08
1.712378413294719e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.382436e-08
1.714438675224311e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.415894e-09
1.716794076649380e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.830137e-09
1.720251879182258e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.430136e-09
1.720807229433765e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.438741e-09
1.721917929936779e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.886907e-09
1.722073531561764e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.334056e-08
1.722384734811733e-06	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.216854e-06
